feature1_1,feature1_2,feature1_3,feature1_4,feature2_1,feature2_2,feature2_3,feature2_4,feature3_1,feature3_2,feature3_3,feature3_4,y_f,e_f,e_cf,y_cf,treatment
-0.677554787,-0.784752888,0.362165159,-0.194890717,1.033939592,-1.144845143,0.605119839,0.68263873,-0.482806582,0.298904068,0.369363218,0.573046431,121,1,1,16,1
0.496450337,-0.840833766,-0.486243184,-0.59019108,0.999279957,0.425738552,1.612170674,1.461442106,0.162934944,1.355665256,0.393534272,0.735851214,115,1,1,19,0
-0.330391256,0.191449248,1.669488546,-0.385389658,0.281089442,-1.459413117,0.500642177,1.166284992,-1.329839927,-0.943684559,0.233115611,0.197625281,190,1,1,100,0
0.264156842,-0.02473735,-0.485418625,-1.028382186,-1.03345016,-0.856619354,-1.81801923,-0.328371742,1.072619792,-1.480671389,-0.064134995,0.279981699,10,1,1,27,0
-0.752172481,-0.054314852,0.776404186,-0.339390185,0.412330438,0.08049757,-1.352562941,0.976919608,0.730913434,-0.179901881,-0.572114864,0.520982606,23,1,1,15,0
-0.66545196,1.630071185,-0.708778358,1.331989675,-1.813181872,1.082249377,2.368282659,0.512238869,-1.23945495,-1.31578372,-0.596075341,-0.375111801,490.8190068,0,1,25,0
-1.908383062,0.680961666,0.824753802,0.094724228,-0.718566154,0.074005402,-1.414620593,1.152344684,-0.463949083,-0.615962346,-0.99253284,0.096571565,20,1,1,83,0
0.869741509,-0.054737004,1.391582808,-2.465987043,0.526805019,-0.220582863,-0.366250547,0.480740521,0.102835196,0.840616412,-0.51938762,0.054827946,57,1,1,10,1
-0.223292001,-0.656872191,-1.003832953,-0.451373059,2.006966208,1.424985645,0.340474475,-0.871714422,-0.258941246,0.740472523,-0.23800061,1.727724385,271,1,1,113,1
-0.188998084,-0.403044117,-0.614319325,-0.27405736,-1.271327379,-0.569944602,-1.691437641,0.419071328,-0.547099312,1.893230258,-0.500453328,-0.024198033,25,1,1,307,0
0.076309205,-0.616163713,-0.420046684,0.590987962,-0.192210694,-1.733778745,1.754554682,1.058679816,0.563313629,-1.286819147,2.992136885,1.227469021,507.9215655,0,1,303,0
-0.954261599,0.578684997,-1.040127752,-0.528597137,0.830125291,1.43076008,0.457545604,-0.659952966,-1.488585754,-0.965932173,1.08802815,0.349087746,201,1,1,89,0
-2.255545155,-0.508387101,-0.354075632,1.389046567,-0.402179874,0.977353302,-1.851051774,-2.782203662,-0.164244271,0.250181613,0.047075243,0.414982648,17,1,1,91,1
-0.515998057,0.159554203,-1.461844624,0.20836161,1.450823428,-0.103293944,1.463699005,0.311417879,-0.292031377,1.421432042,-1.116298614,-0.194737404,3,1,1,30,0
0.316574602,-1.218265034,-0.744734832,0.772639458,-0.543711926,-0.799938022,1.375680896,0.51261997,1.469993695,-0.558394369,-1.327535924,-0.008838888,26,1,1,115,0
-1.101436223,1.541445998,0.125442114,0.130198712,-0.180338634,0.362068959,0.204668042,-0.422704085,-0.62791218,-0.024047283,-1.905028527,0.612353455,245,1,1,214,0
0.071591332,-0.705766177,-1.196441245,-1.445988598,0.424865589,1.669145701,-0.696042275,0.507512961,-2.078010279,-1.654092806,0.748213058,0.479209906,106,1,1,19,0
1.229170018,-0.330712184,0.490267691,0.021096365,-0.890779353,0.403907941,0.670134872,-0.478241239,-0.659554869,0.968550817,-0.640990772,0.426835149,4,1,1,133,1
0.174502863,0.323947031,0.34150498,-0.409155002,-0.488887766,-0.586018694,0.59707725,1.006265683,0.102329801,0.729257848,0.902548117,-1.35900888,3,1,1,3,1
-1.594632382,-0.431569677,0.994828874,-0.214666096,1.214151526,0.439683014,-0.57498241,-0.074266709,-0.853007319,-0.571235215,-0.15732944,1.271682924,3,1,1,91,0
0.492330716,0.804303183,-0.698638138,0.172784584,0.032781918,-0.016015828,1.047865707,0.104091199,-0.469415379,-1.283342679,0.551717868,-0.073704079,22,1,1,24,0
-0.675387468,-1.177961728,0.021294684,-0.398601041,-0.181368958,0.688918893,-1.015143673,0.173961054,-0.529690335,0.665921172,1.424751631,-0.095604871,147,1,1,157,1
0.773913177,0.235319703,0.743119531,-0.185369501,-1.764017256,0.103020285,-0.854421479,-0.086933258,-0.848742669,-1.829766817,0.033302077,1.399083046,98,1,1,185,0
1.211445744,0.831378812,0.255312419,0.250045423,-1.116839157,0.494462184,-2.213020608,0.095960254,-0.44635234,0.940168678,-0.562993946,0.187334594,6,1,1,4,1
-1.572786599,-1.855550848,0.355766245,-0.262330303,-0.376121136,0.160719637,1.22606048,0.996040264,0.538392239,1.036014213,-0.174700395,-1.372461564,7,1,1,44,0
3.04236582,-1.649790181,-1.365300161,-0.809089918,-1.487472509,2.15821948,-0.447424086,-0.515813406,0.098171553,1.102255451,-0.702522834,2.721701639,457.4486754,0,0,428.8452727,0
0.834324887,-0.307883966,-0.248897345,-0.261839646,-0.007226434,-0.455630121,-0.730807105,0.605019287,0.500606607,0.191104242,1.093971096,-0.152425807,121,1,1,201,1
0.046234915,0.178895769,-0.684009979,-0.192076194,-0.913946132,-0.776485229,-0.984444993,0.114094203,-0.450096586,0.991277389,0.730587055,0.561178477,307,1,1,294,1
1.229697156,1.720281547,-2.117884553,2.114633844,-0.667942212,0.640103888,-0.56303912,0.864321814,-0.127374201,0.827162714,-1.885713148,-0.539064954,216,1,1,115,1
1.615979107,0.963304987,-0.071309493,0.206472141,0.629590311,0.63129098,-0.790966236,0.300321606,0.391391976,0.390718441,-0.492846253,0.078563949,18,1,1,3,1
-1.000389754,0.982890786,-1.05028203,1.07191532,-0.170676019,-0.708122732,0.627110385,-0.603222889,0.085822276,1.218230873,0.466757801,0.962209563,412,1,1,56,0
0.830500834,0.688775167,0.327630568,-0.228804895,-1.721584767,-0.912579786,-0.147045535,0.356915762,-0.84958482,-1.236507681,0.128804865,-0.88589964,562.5447252,0,1,59,0
1.042898228,-0.860004159,-1.545678767,0.115792701,-0.845383076,0.328591101,-0.416756359,0.948470547,-0.305790274,-1.194105222,0.49076729,-0.310966203,227,1,1,110,0
1.032069106,-1.484279934,-0.189878206,-0.578214081,-0.716888529,-0.516506508,-0.521472954,0.138595532,0.743031831,0.240003139,0.711578498,1.118395409,442.909788,0,1,402,1
-0.301527887,0.792545191,0.616531703,0.729978025,2.590533253,0.54826048,2.550484586,-0.448233288,-0.097304741,-0.024014209,2.481472931,-0.908757413,62,1,1,116,0
-0.454914815,-0.204335148,-1.13952541,-0.870361387,0.417130099,1.1768745,-1.767463822,0.930498946,0.608029772,2.747484032,1.428097409,0.846267897,515.5028657,0,1,314,0
-1.680107671,0.872813992,-1.325110129,-1.347634447,-2.099516422,-0.813553716,0.186626221,-0.230254959,-0.905829853,-1.139482781,0.436896272,0.770221834,7,1,0,460.1384673,0
-0.010371195,0.330025067,-0.346737323,0.19201873,-0.431279653,-2.81002682,-1.354985176,0.679158146,-0.464977052,0.349976656,-0.088343832,0.374764687,3,1,0,465.6731272,1
0.643128582,1.496038096,1.037875315,0.492759416,0.043974723,-0.105333728,1.468783174,0.353601897,0.73304765,-0.012075369,1.272136008,1.155323376,442.1896263,0,1,220,0
1.771034608,-1.111606844,-2.284000175,1.499623052,-1.148574278,-0.588459281,-0.648947482,-1.357058283,-1.345524254,0.952451459,-0.338164018,-0.553242,227,1,1,13,0
-2.535075846,-0.310554766,-0.288294986,0.906389114,1.135771739,0.609423569,-0.70393279,-1.004114583,-0.288560903,-0.217465503,-0.490457281,-0.163886999,134,1,1,82,0
0.328724805,0.442380798,-1.619480762,-0.249419037,0.928032084,2.090365787,0.231145015,-0.554674525,-1.908202239,0.225308609,1.238334614,-0.985529892,457.9517035,0,1,132,0
0.393739011,-0.515733051,0.84080349,-2.137900679,-0.838181545,-0.865040623,-1.401669962,1.398220576,0.509887312,-0.723313536,-0.824247326,1.246089574,3,1,1,7,0
0.558182664,0.275648023,0.122179763,0.294644979,0.429333938,0.520013833,1.31763775,-0.1378287,0.169551475,1.910556759,0.308550133,1.031504343,42,1,0,459.006463,0
-1.489360181,0.043101954,-0.854271883,0.481634824,-1.719681826,-0.139422739,0.424325263,0.348537697,-1.717018573,1.35606801,2.249378101,-1.080113235,5,1,0,495.9873182,0
0.063462123,0.17136272,0.460149317,-0.041711092,-0.050049909,1.171327885,-0.924055875,-0.837510171,0.465862318,-0.384569368,0.982767318,-0.338410373,69,1,1,3,0
-1.072382547,0.871410651,0.140816138,-0.256036227,-0.174825619,-0.398568528,0.290572016,-0.289399618,0.696936375,0.547267286,-0.25080442,-0.620991094,3,1,1,4,1
-0.203981417,0.645460888,-1.4111064,0.11458882,-0.157210849,-0.382773371,0.07765893,0.209050767,0.013858073,0.772174931,0.852934492,0.067202431,59,1,0,488.0192128,1
-1.343314798,-1.131262373,-0.929231187,-1.26771737,0.454254285,1.739213488,-1.921664797,0.042703401,1.115321871,-2.6030344,1.665035258,-2.095784679,492,1,1,60,0
-0.751323336,-0.262644631,0.319372251,0.695989849,0.61392118,-0.670006353,0.906701498,-0.719363534,0.579721578,-0.296671385,2.151801223,-0.20625045,39,1,1,3,0
-1.197156619,-0.538636669,-0.609544255,-1.614525927,1.042989187,-0.536037082,-1.547276235,-0.011379339,-0.448733901,1.39879987,0.170113951,-2.646328675,88,1,1,112,0
0.893318628,-0.698714631,0.203661182,0.472802811,-0.980895904,1.564010749,0.285114374,0.745026043,0.943463044,1.749518494,-0.442217037,-0.8246916,121,1,1,174,0
0.748013025,1.259894102,0.46982008,-1.917429508,-0.104091045,1.450681533,-0.064128874,0.494536632,-1.667554141,-0.073035478,-1.322077545,-0.53216092,507.1888845,0,1,81,0
-0.074260561,-0.499652327,0.52038207,0.854924453,2.241460743,0.792145262,0.111598937,-1.559057577,-1.333845572,-1.54537523,2.275636147,0.902159857,3,1,1,97,0
-0.32494127,1.262113495,0.027770545,0.276558403,-1.35592327,0.953230204,-0.915105781,-0.540128862,0.272051161,0.44941095,0.468382112,-0.335217711,66,1,1,11,1
-0.615620258,1.412405455,2.322689903,0.135824756,0.944482089,-0.174968418,1.113255761,-1.338832728,1.468685935,1.19020149,-1.626219384,-0.712915712,3,1,1,101,0
1.442168085,-0.579243089,-0.502127283,-0.138270824,-0.517859128,-0.606473106,0.266438761,-1.112071233,0.736508859,-1.222557122,-0.084557013,0.048251712,3,1,1,27,0
-0.215915828,0.061297646,0.412103375,-1.263986833,1.919930649,-1.112639987,0.833643596,0.690520195,-0.31069535,-0.650326133,-1.778504237,0.523970852,77,1,1,120,0
0.203740514,0.526063834,-0.869435111,0.51180569,0.28420879,0.879831477,0.055432535,-0.93760048,-0.915710251,-0.122255598,-0.657649488,0.167928293,309,1,1,59,0
0.292230236,1.473973379,0.795936784,-0.314060978,-0.716743553,2.464915191,0.329881325,1.676802602,0.720681867,0.312500416,0.040665263,0.00851145,51,1,1,90,1
-0.036733148,0.950822569,-0.64878689,1.000165916,-0.534097142,1.016711337,-0.73834927,-0.095169471,0.458793337,-0.08283978,2.605653965,-0.468674208,232,1,0,475.2548162,0
-1.433012925,0.629043808,0.451840198,-0.365105906,-0.555065696,0.10451637,-1.395728083,-1.325347208,-0.539177045,0.846784994,-0.687666921,0.02620655,14,1,1,21,1
-2.086123646,-0.957608671,-0.125409036,-1.6855796,0.314562017,-2.248722633,0.08470257,0.65806344,1.566836734,-1.414719349,0.323301685,0.54867713,7,1,1,20,0
-0.041910692,-0.529671971,1.385989508,-0.23125364,-1.807957372,-0.211133125,-0.351629954,-0.790987037,-1.466932058,0.741060334,0.024533223,-0.261945208,14,1,1,3,0
0.522082743,-0.036183651,-0.071689321,0.714386493,-0.800438279,-0.123380113,-0.132438123,0.454920733,0.505059406,-0.750531402,0.244547074,-0.517018314,16,1,1,24,0
0.362048045,0.140464598,-0.902409444,-0.218766391,-0.781800019,0.530645375,0.868861219,-1.189636041,0.408974674,-0.120576639,0.235874549,-0.051609783,9,1,1,3,0
-1.118871783,-1.143051728,0.408990977,0.264364459,-0.786014058,-0.100433613,0.196304529,0.236487171,-0.191624138,-0.857867797,1.530621885,1.986412351,262,1,0,451.7641838,0
0.81436515,0.589331097,1.862189401,-2.020489349,-0.094074481,1.592807426,0.583665387,-2.351954945,-0.29902501,-0.450944908,0.832931822,-0.570663401,32,1,1,158,0
-1.188616681,1.181590114,-1.592626716,-0.228236014,2.127271728,-0.922253856,-0.851275685,0.287052694,0.03135371,0.759680314,0.743177351,2.262012657,543.9387488,0,0,527.4712361,1
1.019677713,-0.583482991,0.688852457,0.493040168,-1.216578489,-0.401035049,-0.851835354,0.074448975,-1.110454345,-0.643766295,0.754441004,-0.014859988,43,1,1,3,0
-0.283904827,-1.142982303,-0.544701939,-0.624793277,0.531747668,0.737548908,1.343936426,0.704497759,1.238348258,-0.40576559,-0.441722619,0.881649534,147,1,1,42,0
-1.331299498,0.238949993,0.716269244,2.043767277,-0.428659498,1.743988256,0.525880134,-0.857720737,1.248632109,-0.923048437,-0.506509934,-1.218548865,184,1,1,3,0
-1.041252884,0.967304515,0.14572221,-0.153770195,0.691422894,-1.429461463,-1.138980506,-0.5081614,0.414337867,-0.547360323,-0.526046743,1.963020302,88,1,1,6,0
1.606186746,0.23845482,-0.802118802,1.683079492,1.219199129,0.097387667,0.570511272,-0.454753656,0.343397386,-0.765241584,0.200728849,0.534332138,3,1,1,8,0
-0.575225133,-1.592386183,-0.427353691,-1.12921437,0.960982601,-0.642593471,1.192738044,-0.398422807,-0.440148784,1.120730933,0.239904763,-0.306074825,3,1,1,75,0
-0.642667255,1.592934777,1.52347581,-0.161075472,-0.01545351,1.295823886,2.578354274,1.099449877,-0.692316052,2.02006214,0.84101064,0.083896656,504.150563,0,1,27,0
-1.885202604,-0.481149647,-0.298877638,2.241572396,0.265596117,-0.224082832,-0.983313237,-0.36363981,-0.060561659,0.885960038,0.325486826,-0.830422776,3,1,0,542.1684208,1
-0.044996396,0.56406646,0.00988458,-1.735942334,0.065427895,0.547713949,0.682332477,0.113891663,1.957040243,0.358477969,-0.117394786,0.056461459,50,1,1,393,0
-0.348072761,-0.563032935,1.014789469,-0.751024484,2.28019812,0.63249862,-0.311207619,1.304448072,3.581096858,0.729179731,-0.150149218,-0.112003706,571.7010663,0,0,496.9196329,0
-0.734912266,-0.263946668,0.173496654,1.42736831,-1.096735387,1.013378849,0.004233,-0.615188517,-0.018114622,0.454214971,0.942979787,1.32395314,465.9070701,0,1,3,1
0.36099502,-0.785414986,1.708671865,-1.107617857,-0.558527841,-0.604424612,1.693944417,0.223947415,-0.034366226,-0.110092105,-0.571510987,2.349889724,80,1,0,503.5328956,0
-0.575928252,0.213116661,-1.013887168,0.901063026,-0.513032441,0.853167384,-1.253640542,-1.125928796,-0.408862061,-0.053794685,-1.099691759,-1.00755126,198,1,1,292,0
-0.205285219,0.68938007,0.933474674,-0.7316276,-1.110832128,-0.852090192,0.58110871,-0.270050793,-0.130008026,0.543767143,-0.457908262,-1.166868043,23,1,1,154,1
-0.365117269,0.879122191,-1.39341077,-0.978957496,-0.459041511,-2.801297973,-0.20788146,0.734335,-0.590072452,1.015873724,1.114990778,-0.55771544,45,1,1,14,0
-0.499639308,0.662681637,0.610275521,2.077491762,1.676983111,-0.277294535,-0.523934487,-1.046999493,0.140613238,-0.030973747,-0.20891023,1.027920384,46,1,1,97,0
-0.671300109,-0.470861245,-0.361173261,-2.145931618,-0.389220618,1.482348197,-0.030453044,0.467630373,-0.832098815,0.643482391,0.476846162,0.688604082,26,1,1,47,1
2.477865454,-1.434220524,0.275165684,0.413712332,-0.184291953,0.521970304,-0.42669942,0.841945336,-0.949964324,-0.048653715,-0.306037328,1.610063191,3,1,1,25,0
0.888286562,0.830957154,1.048108986,2.296972481,0.10241029,0.335184721,-0.088368471,1.114943978,1.194827509,0.49532326,0.256490878,-1.24041534,245,1,1,3,0
-0.422180842,0.851375845,-1.786559003,-2.292589229,0.148687561,-0.91950881,-0.036435686,-0.161678254,1.540173485,-0.817429961,0.63654759,1.448795545,71,1,0,452.362179,0
0.705218186,0.912101593,-2.036722733,0.845432643,-0.165140717,0.643641668,-0.084426764,-0.045283566,-1.574372142,-1.027516679,1.40557631,-0.635675746,246,1,1,15,0
0.224835635,0.025631072,1.86467078,0.316577563,-0.012333244,-0.559750107,-2.0748632,-1.137862413,-1.216909315,-1.904869724,-1.222972148,-1.491743457,428.7648539,0,1,13,0
0.222429603,-0.030565923,-1.470805743,0.263182157,0.327121621,1.172861319,0.986746552,1.032687627,0.599672516,-0.227164574,-0.404335275,-0.358910405,3,1,1,40,0
-0.305739082,0.832018173,0.856662717,-1.232090752,0.725538424,2.339772619,-0.813302458,0.278157985,-1.363682916,-0.969817607,-0.904868579,1.360617387,211,1,1,51,0
-0.919358998,-0.288931203,-0.330698099,-0.551940649,0.0782312,0.760029408,-0.847374333,-0.743526708,-0.753873855,0.997894037,1.677377776,0.281648367,107,1,1,54,1
-0.753273905,1.237427271,-0.73550667,1.072849932,-0.362729228,-0.020596864,-0.158210154,0.823330217,1.105855826,0.492605041,1.901580094,1.043914061,522.3348555,0,1,385,0
0.9891948,1.025185236,-0.040759535,1.337391369,-1.103427563,-0.274230515,0.123366678,1.8364984,-0.425277529,-0.974231796,-0.385086254,0.918839126,24,1,1,14,0
1.177938555,-0.725644142,-1.123271541,-0.658611375,0.010746008,-0.374547048,-1.754879238,-2.24600436,-0.980166504,0.111847463,0.512702415,-0.471240706,29,1,1,5,1
-0.91591027,0.268805039,0.281460388,-1.337618406,-0.326047601,-1.860192853,0.072783776,0.988088525,-0.081695899,-0.785000975,-1.607546654,-0.061208717,158,1,1,390,0
-0.678254157,-1.117291483,0.590123605,-1.07827908,-0.443410064,1.366828706,-0.064276847,0.47300535,1.595198684,-0.660691004,0.271867793,-1.323234125,20,1,1,3,0
-0.332129138,-1.037117328,-1.982026836,-1.494349803,0.334150993,0.63895014,-0.066181843,-0.105282733,-2.14490604,-0.752514377,0.212229483,-0.406095889,561.209677,0,1,19,0
-0.060279995,0.102107762,0.770020982,0.383033319,1.70517467,-0.230750377,2.037593354,-1.606564562,-1.195839775,-0.297036527,0.66947313,0.831608395,14,1,1,181,0
-0.381941539,-0.197064777,1.326881041,-1.126485966,-0.200249953,-0.828524797,0.582703405,0.285022652,1.595254489,-0.892840618,0.439183914,1.708028609,433.4579513,0,1,57,0
0.32279915,0.52146382,0.170081972,-2.298297548,-1.109927788,-1.298550604,0.706176236,0.369607707,0.361058293,-1.012927827,0.996676406,-1.457658647,38,1,1,7,0
-0.005830415,1.545477547,-2.032621923,1.211513309,-0.158620152,0.224044466,0.290656635,0.320819247,0.228155388,-0.298704273,0.208431886,-0.924435671,114,1,1,24,0
-0.506060297,-0.868258979,-0.412075954,-2.310770515,-0.441254028,0.266215211,-0.744853123,-0.739743889,0.721199111,-2.256414797,-0.459547468,1.141562486,4,1,1,3,0
0.682660945,0.237383726,1.856334329,0.483584599,-0.099530749,0.42447832,-2.735479522,0.866494249,-2.467913664,-0.166540164,0.927598647,1.512454652,24,1,1,15,0
0.637457131,1.007588749,-0.109134973,1.230739907,1.236507364,-1.068663974,-1.251353442,-0.629869559,1.144969398,-1.23569472,-0.39318019,-1.837382893,38,1,1,3,0
0.058336736,0.83415173,-1.004045173,0.52803616,0.162986364,2.486112762,-1.191796211,1.074690655,0.620410291,1.227678368,1.951289487,-1.136380029,475.9374801,0,1,47,0
-0.632659432,1.271964297,-0.935570792,0.409930815,0.323893021,-0.922996304,0.276536108,0.848774829,-0.554448266,-0.210477627,-0.122335183,-1.31745965,550.4598426,0,1,214,0
1.326146778,-1.21752095,-0.056244078,-0.296393531,1.907222369,-0.685253948,0.008619254,1.268769836,-0.240712189,0.037414435,0.085382168,-0.939278956,415,1,1,122,1
-1.650174469,-0.356696549,-2.297302457,0.583544129,0.359590754,-0.97525924,0.595027349,-0.130162557,-0.590079887,-1.30722747,1.384238444,0.410022246,70,1,1,263,0
0.214592711,1.500452304,0.384769677,-1.608970773,-1.388827586,0.86899393,-1.598260557,1.130404973,-1.409494774,-0.352973257,-1.281255014,-0.037306335,566.975129,0,1,81,0
0.493227969,2.068357912,-1.38347923,-0.952616039,1.168657298,-0.845981431,0.261956249,-1.084323337,-0.345129118,1.440524713,0.71560437,0.018831514,524.839309,0,1,23,0
0.300106981,-0.26272531,-0.032818369,-0.399209829,-1.174247811,-0.355250644,0.517500185,-0.196609068,0.67491771,-0.573049629,0.168807605,-0.685340214,3,1,0,448.1960344,0
-1.071532051,0.690470721,0.479793627,0.311363761,-0.888392048,0.336055641,2.502539496,-1.045075157,0.025160852,-0.498101526,-0.299158642,-0.872351173,429.4188393,0,1,33,0
0.980156371,-0.662068229,0.814932848,-0.084639762,-0.226432235,-0.871188718,-0.619851227,0.390283728,0.088473664,0.320716424,-0.403569977,1.104880322,25,1,0,408.8897713,1
0.221566897,1.237702133,-0.379869244,-0.017733834,-1.281364278,-1.053731833,-0.28053967,2.181660147,-1.679634539,0.754110836,0.365060947,-1.12672461,122,1,1,3,0
0.321295894,0.439387867,-0.32002582,-0.060985428,-0.221825689,0.756826184,-0.086496899,0.879987173,-0.439947965,0.321170901,1.131190334,0.630007807,285,1,1,204,1
0.416987022,-0.248052216,-1.743976284,-0.220835016,0.064353851,-0.227584376,0.327660979,1.227585055,-0.409019238,0.504246784,-0.275244827,0.107325999,10,1,0,530.9014752,1
